trial,score,kp1,kp2,kd1,kd2,diverged,diverge_time_s,steps_completed,ee_err_mean,ee_err_max,ee_err_rms,ee_err_final,q_err_mean,q_err_max,q_err_std,theta_err_mean,theta_err_max,delta_mean,delta_max,delta_std,tau_mean,tau_max,tau1_mean,tau2_mean,tau_sat_fraction,wall_disp_mean,wall_disp_max,wall_disp_std,contact_fraction,contact_steps,elapsed_s
175,72.690217,45.8,2.992,2.03,1.26,0,nan,1001,1.2543433830185868,1.8773607042374143,1.325056533811683,1.0723749635231783,1.7155170160648323,2.209176466817138,0.32852205911079757,15.280983312588203,18.045743144998884,15.39087473942447,16.47626977063891,1.3089033174964932,280.87970199502075,282.842712474619,-0.09405489576590174,0.10457543927584032,0.993006993006993,0.01670012533547953,0.03339585613114943,0.01074327667035778,0.03396603396603397,34,0.79
176,71.548582,45.8,3.74,0.87,0.54,0,nan,1001,1.3224861153031429,2.067274004614637,1.3887567538219368,1.03785295437283,1.7057346113847682,2.2173267154607936,0.34256887460444796,15.191053118524382,18.104803597185317,15.298828636984487,15.980989769928815,1.731862264630999,278.8392878271042,282.842712474619,-0.26074542425295294,0.09809055881848738,0.987012987012987,0.007735437667679487,0.02174271938690553,0.006733705342439243,0.027972027972027972,28,0.79
177,71.080412,45.8,3.74,0.87,0.72,0,nan,1001,1.2661353431372926,1.9736476715293785,1.3483760684891557,1.2394619152909663,1.7149322993620983,2.214283266095846,0.3349792273139277,15.233250983657145,18.076127685492796,15.342803828563207,15.92822567519676,1.5356103558164658,279.40901231812984,282.842712474619,-0.2172606536200824,0.13424534657408047,0.99000999000999,0.007221608172281934,0.021723308212253902,0.006406418001327512,0.03296703296703297,33,0.78
178,70.779743,45.8,3.74,0.87,0.9,0,nan,1001,1.249248667969026,1.9894679168912612,1.3243120603963934,1.1020034519394784,1.7140896570155062,2.213407124886012,0.33720051900666936,15.254606273633977,18.08172433904105,15.365208260216333,15.928347631108004,1.4296435381999248,279.7707753304671,282.842712474619,-0.24033341393506572,0.16758390570705475,0.9920079920079921,0.007867539095608963,0.012986723242939867,0.0038155748864878596,0.03596403596403597,36,0.79
179,72.108703,45.8,3.74,0.87,1.08,0,nan,1001,1.2706287203521889,1.9901795975035703,1.338207410418107,1.2055433101675694,1.7100512688398835,2.2142727728002187,0.33682483475842206,15.265804358638016,18.07812808812093,15.375496711680741,16.28307135099905,1.3526762409077404,279.84532046964256,282.842712474619,-0.24233622879100122,0.09235170468862354,0.9920079920079921,0.007970181095466121,0.025795903124640154,0.008496683800909042,0.03396603396603397,34,0.79
180,72.848185,45.8,3.74,0.87,1.26,0,nan,1001,1.3448949373595298,2.050378550012786,1.418371407608285,1.2028587137621858,1.7086527641255234,2.215684039448646,0.3372385917815471,15.27483557726247,18.098953193244586,15.383288890565328,16.2355831408762,1.2966750086626035,279.8322255082468,282.842712474619,-0.22237248980954555,0.12301029245606598,0.993006993006993,0.021746279153043543,0.04300162771239382,0.013306250301117746,0.025974025974025976,26,0.78
181,71.920003,45.8,3.74,1.16,0.54,0,nan,1001,1.2452984549178585,2.100894122329447,1.3267218366902298,1.234902580196141,1.715738529630859,2.2213848713708835,0.3375351750277087,15.196039987539287,18.114507463269316,15.304890958237493,16.295913110616517,1.7273539698975195,279.3693092748284,282.842712474619,0.18251234555414708,0.09803827980342292,0.987012987012987,0.004765340011382839,0.01631692094419413,0.0040263477917782805,0.03596403596403597,36,0.79
182,71.899372,45.8,3.74,1.16,0.72,0,nan,1001,1.2549950648608337,1.9494943508481284,1.3297124936394409,1.0336038464566497,1.7119133823950479,2.2138949041326876,0.3358217841772642,15.23672772655181,18.06669716659663,15.346001511495242,16.282089589091772,1.53552976614101,279.89063318405596,282.842712474619,0.20105483820709985,0.13483388216265438,0.99000999000999,0.0045179404804298,0.01578153886449634,0.00478718329210125,0.03696303696303696,37,0.78
183,71.923509,45.8,3.74,1.16,0.9,0,nan,1001,1.2528119349567666,2.0631776343851214,1.335388837599735,1.126304095649453,1.716275417325007,2.217018528822997,0.3363333240990069,15.258811127336648,18.102787567667068,15.368710677150755,16.264396114693735,1.4298189641302277,280.1552040607718,282.842712474619,0.19276817726624956,0.16752257054787895,0.9920079920079921,0.00983852887323822,0.016872596702448478,0.005131625379161524,0.03696303696303696,37,0.78
184,85.54409,45.8,3.74,1.16,1.08,0,nan,1001,2.4978373749921454,3.495789938016488,2.6187683775432107,2.614845286710192,3.3818356775339025,4.721720959225728,1.0137463574503527,15.580781014859133,19.79995450296294,15.375079622658381,16.254046231253454,1.3528334219150655,280.23145960851645,282.842712474619,0.3280160174692099,0.09239154422224598,0.9920079920079921,0.006528697773943948,0.01100570948649212,0.0032794949561884656,0.005994005994005994,6,0.78
185,72.059672,45.8,3.74,1.16,1.26,0,nan,1001,1.2804710719670342,2.006514681741633,1.3545279706287752,1.0729356629392717,1.7105336292905142,2.2140586191072438,0.33971912444162106,15.280756105600917,18.084906162886654,15.390321852840984,16.289918353174986,1.2967059671775651,280.5527818429393,282.842712474619,0.15231341167590573,0.12270335348772882,0.993006993006993,0.0018462873832005096,0.007955272634374604,0.0023583355522166787,0.03196803196803197,32,0.85
186,72.506118,45.8,3.74,1.45,0.54,0,nan,1001,1.2603526950819377,1.960082756938302,1.3327264772813527,1.0087267088098468,1.7117746141050876,2.2150078778805056,0.3358930171813984,15.197613545011404,18.068760842582485,15.30658409134081,16.402704999580212,1.7150251777594248,279.47524870696816,282.842712474619,0.207115307591586,0.09686123085244348,0.988011988011988,0.016317951902338413,0.03403717518983674,0.009508735442878426,0.03396603396603397,34,0.78
187,85.021989,45.8,3.74,1.45,0.72,0,nan,1001,2.3661311747746567,3.475097145211287,2.5069431134941635,3.025283611649537,3.2874048720905633,4.7283816996863095,1.0853634409504334,15.607939798083073,18.70380694468862,15.341663031517747,16.394682886095733,1.533544168845761,279.68496147754877,282.842712474619,-0.026966240314697267,0.1355191736240688,0.99000999000999,0.01756962148578384,0.025124315385787323,0.0065368207518097295,0.01098901098901099,11,0.77
188,85.243012,45.8,3.74,1.45,0.9,0,nan,1001,2.371110112759201,3.472155461138057,2.5164510609099056,2.7745079256345226,3.3502671468987026,4.704603389615039,1.0640903851519665,15.643809122434908,18.674530017715544,15.365387627524495,16.39199718130562,1.4286931641390632,280.2079952404193,282.842712474619,0.02468614188580398,0.1673733020731877,0.9920079920079921,0.01485236625747448,0.02523418353051345,0.007763409187875072,0.006993006993006993,7,0.77
189,77.070364,45.8,3.74,1.45,1.08,0,nan,1001,1.654964101068687,3.220148236228027,1.8462797504922583,2.69159089164674,2.239741143754882,4.7255115998470085,1.0258983889239055,15.374102245054331,19.79285548678931,15.379993932723233,16.292172517968144,1.3525528010405024,280.50166623890453,282.842712474619,0.26337382768105255,0.09222789878347859,0.9920079920079921,0.0021382248106410658,0.0066658317770426235,0.0021698541809898114,0.023976023976023976,24,0.77
190,86.244754,45.8,3.74,1.45,1.26,0,nan,1001,2.5644798515781244,3.46375219133172,2.6796998282726503,3.279891374757378,3.366280462327314,4.731328541028337,0.9688496929686774,15.5888107664894,19.808345171134764,15.387852962677755,16.2907445255511,1.2963625897012812,280.6457815841219,282.842712474619,0.24519321157236476,0.12245318163049033,0.993006993006993,0.014509791113978916,0.022108165726596147,0.006540855541449637,0.006993006993006993,7,0.78
191,86.595788,45.8,3.74,1.74,0.54,0,nan,1001,2.52308458843946,3.4691533007172985,2.6371480527560203,2.9604959296346354,3.4682205093955707,4.728374224661972,0.9600836535124648,15.607579873154469,18.647862431197318,15.308141144753563,16.4956126105709,1.6949139390167123,279.84803754957744,282.842712474619,-0.06059080573730672,0.09690770216242196,0.988011988011988,0.010137018154849867,0.014269100678981421,0.0037392815836854113,0.008991008991008992,9,0.77
192,86.319149,45.8,3.74,1.74,0.72,0,nan,1001,2.5203033981039047,3.4759956360905537,2.637009488515636,2.5598469735895946,3.417315307259508,4.724877150491437,0.9791866919727058,15.63497621089839,18.699950941447682,15.346280246929336,16.470070876797212,1.5316328566816224,280.2041480170279,282.842712474619,-0.06092674080638143,0.13517711395751986,0.99000999000999,0.002601151359937488,0.006677301192362324,0.002155027434934965,0.012987012987012988,13,0.78
193,86.004502,45.8,3.74,1.74,0.9,0,nan,1001,2.4614396384797304,3.4950670080969326,2.579537543774098,3.1269441416482344,3.4427849420715244,4.731299433033203,1.0160848688328046,15.663784901169182,18.676856877285555,15.367749674932973,16.471911371703435,1.4278905839704656,280.46850378160883,282.842712474619,-0.06029730646967893,0.16726250225635134,0.9920079920079921,0.009387027624279124,0.012234771308683204,0.004488396501926544,0.00999000999000999,10,0.78
194,85.210633,45.8,3.74,1.74,1.08,0,nan,1001,2.362927337418827,3.4452999992653615,2.5069344166516037,2.6322787456674503,3.302371010932444,4.720480649044007,1.078359425687074,15.64874168404931,18.662940402904365,15.380213361760003,16.471728471544644,1.3516989068532543,280.62923578560867,282.842712474619,-0.07807204686718275,0.0920865978474625,0.9920079920079921,0.011734072084123318,0.017929205641329927,0.006003200364753693,0.00999000999000999,10,0.78
195,84.37599,45.8,3.74,1.74,1.26,0,nan,1001,2.2753370868110063,3.4368956684016787,2.4426326932794726,3.012838974805997,3.121252125025093,4.731550545549149,1.1083601642378793,15.621221873682616,18.721533414056772,15.389121110744085,16.469517131549782,1.2956360407980414,280.7914864456588,282.842712474619,-0.051495646673678896,0.12232179745050617,0.993006993006993,0.012232965714588939,0.022565518511098216,0.006815778720312836,0.012987012987012988,13,0.78
196,84.999451,45.8,3.74,2.03,0.54,0,nan,1001,2.364630524849588,3.4995596959643716,2.520183982454856,2.8245632647383543,3.1628804531541577,4.7506656112692385,1.0918415331543996,15.47871062743568,19.83516348524884,15.312048587802638,16.475123742558118,1.6604822399204249,280.1167539528224,282.842712474619,-0.10875141097415268,0.10229206287437721,0.99000999000999,0.006866485477088042,0.014063764289299813,0.0035252948279730512,0.007992007992007992,8,0.78
197,72.508316,45.8,3.74,2.03,0.72,0,nan,1001,1.2580651838798966,2.055111039304112,1.339224556614379,1.2761113400596813,1.7172262566362522,2.2161772367898487,0.33089517273944913,15.241927397221964,18.099176832187084,15.350936608341842,16.475397435960453,1.5222834496923494,280.4057392428782,282.842712474619,-0.10890603631303368,0.133891511592795,0.991008991008991,0.00617648379025112,0.010556817268303325,0.002499722863807371,0.03696303696303696,37,0.79
198,72.742378,45.8,3.74,2.03,0.9,0,nan,1001,1.2749409331264605,2.0069925955937884,1.3414791117624287,1.0401430685335618,1.710549693385724,2.2130122060994832,0.33577722398336934,15.262042856603507,18.083794636963127,15.371410479471047,16.47615582922891,1.4262816388241777,280.63427776754304,282.842712474619,-0.10527937755212625,0.1672965803434624,0.9920079920079921,0.009162969688416964,0.02673488032580851,0.006943552202290417,0.029970029970029972,30,0.8
199,72.896909,45.8,3.74,2.03,1.08,0,nan,1001,1.301125258210506,2.065578871034513,1.3752407280033683,1.2521182279161835,1.7125175668755235,2.217264226746192,0.3332604147584244,15.273956062266166,18.103323460130166,15.382987638907547,16.47622242320338,1.35172809975038,280.7846044079997,282.842712474619,-0.08857884601315395,0.09228027073256656,0.9920079920079921,0.007545899174300358,0.017426062107684576,0.005150225528219443,0.03196803196803197,32,0.79
200,73.109674,45.8,3.74,2.03,1.26,0,nan,1001,1.286162474349929,2.1235163401189094,1.371599126936691,1.9152314674458726,1.7191221355470971,2.2242984684258973,0.327555198149035,15.2841777158167,18.122367484082947,15.393121132560537,16.476279461209078,1.2961381183229197,280.9064397317136,282.842712474619,-0.09767031947872515,0.12239907348125947,0.993006993006993,0.018791456364229443,0.03671895602285933,0.011533058567790407,0.03396603396603397,34,0.79
201,71.223948,45.8,4.488,0.87,0.54,0,nan,1001,1.2588685489221725,2.0693615309067903,1.338789776822881,1.1930649819982861,1.714057361305418,2.217679829470834,0.3385806407575747,15.191000866228263,18.104331761382284,15.299840925723435,15.979367758283164,1.7355520034078664,278.8305243792759,282.842712474619,-0.25916748942447093,0.09842116637610225,0.987012987012987,0.016466715857095863,0.030682587871247585,0.00804621368089549,0.03896103896103896,39,0.79
202,71.012587,45.8,4.488,0.87,0.72,0,nan,1001,1.2648724075776818,2.0835794271405614,1.3401958599021921,1.0124781625188968,1.7134896917396158,2.219336303439323,0.3376511473759444,15.234560597193347,18.107693711286952,15.344188062110915,15.928084702277003,1.5265202041621184,279.43363675528474,282.842712474619,-0.19930421714933166,0.1248050548069505,0.99000999000999,0.00662327482861272,0.02246637453121585,0.006763865540204069,0.03496503496503497,35,0.79
203,85.456969,45.8,4.488,0.87,0.9,0,nan,1001,2.7370814903887313,3.497282619986998,2.8523486118586754,3.2493751902456323,2.869872326510687,4.348894224734156,0.8713826693920896,15.298681098317534,19.584200103367074,15.235924062878128,15.965166049760622,1.4256365020611241,264.59131782929614,282.842712474619,18.215699979984578,0.16182271264585835,0.9920079920079921,0.003302556172721831,0.00424079666075081,0.0016541882872599032,0.001998001998001998,2,0.78
204,84.246486,45.8,4.488,0.87,1.08,0,nan,1001,2.443491864111571,3.4948830507225845,2.619967755257148,3.0223136518442706,2.6303717594446443,4.46977610069031,0.9253702639551428,15.314528847199526,19.64085689332542,15.276145295794334,16.333798407925627,1.3453145773619493,268.32988068098473,282.842712474619,14.762151190079102,0.07237413837766507,0.9920079920079921,0.00536236926638422,0.006712426558723661,0.002415198577268681,0.003996003996003996,4,0.78
205,71.85042,45.8,4.488,0.87,1.26,0,nan,1001,1.2646669242750952,1.949393616533373,1.3332862369868104,1.0450985856979833,1.7107174831685756,2.215192294024773,0.33551963603678536,15.275920014967882,18.069531811190984,15.385274427537766,16.204982364396702,1.2852192274688352,279.75404024828157,282.842712474619,-0.29246286444575226,0.14248674247828122,0.993006993006993,0.013878597821046744,0.02621512452359606,0.008651647372762368,0.03296703296703297,33,0.79
206,74.569295,45.8,4.488,1.16,0.54,0,nan,1001,1.430876397335655,3.2814164367070875,1.5915524145561586,3.2814164367070875,1.8450904863383863,4.518793445866049,0.5886216527032065,15.219400403733442,19.646785427731935,15.302804326364587,16.29700401632623,1.7306813844470927,279.3567068608433,282.842712474619,0.19277056530490294,0.09832195881069394,0.987012987012987,0.017869241695623806,0.03670816349519345,0.010175253156610756,0.029970029970029972,30,0.79
207,86.30193,45.8,4.488,1.16,0.72,0,nan,1001,2.574207549468218,3.4818942086174256,2.686429676014835,3.275050758457336,3.4322253086779493,4.720457694788172,0.940361056065059,15.555884415608368,19.813054652343375,15.342880769963683,16.2859744146257,1.526299068985635,279.78607730554603,282.842712474619,0.39057851413679295,0.12543008451185486,0.99000999000999,0.006196882518883692,0.013503752527066303,0.0036318290588817164,0.005994005994005994,6,0.78
208,71.804883,45.8,4.488,1.16,0.9,0,nan,1001,1.2443248443738533,2.018499246002212,1.3145807579400766,1.3089443736884858,1.7122259126525197,2.2126273331452064,0.3381399361596099,15.259147466306109,18.087458031569593,15.369451985791418,16.27058083079826,1.4213987479193806,280.1809899270038,282.842712474619,0.19211313498741478,0.1617676388158998,0.9920079920079921,0.008456199827988481,0.02098693288319437,0.006410508658791442,0.03996003996003996,40,0.79
209,71.924103,45.8,4.488,1.16,1.08,0,nan,1001,1.285293510196931,2.0218706901443295,1.350081489615152,1.0206135965115544,1.7078575225867616,2.2129585753854797,0.34234303341983546,15.272891993477275,18.089541314207672,15.383230730739843,16.24331451412132,1.3398293251312205,280.4071092520843,282.842712474619,0.1166996421420086,0.07244062866316058,0.9920079920079921,0.0024872012114804053,0.012468384176868484,0.003408642010493227,0.03296703296703297,33,0.8
210,72.516562,45.8,4.488,1.16,1.26,0,nan,1001,1.313253555466127,2.0458311488730856,1.3935590277114034,1.8424635631588377,1.710840976315823,2.214958194174456,0.34000978809760507,15.283243769422342,18.099268832088303,15.392526322122915,16.289630077634488,1.284994892415666,280.5912975768159,282.842712474619,0.1463568159565139,0.14216427901184858,0.993006993006993,0.00829223553721524,0.019030563262551158,0.006631957398180159,0.028971028971028972,29,0.79
211,72.589933,45.8,4.488,1.45,0.54,0,nan,1001,1.2774667772470982,2.1697441621678943,1.3565260478297063,1.1002965521370363,1.7140270834850955,2.2284203394161253,0.33777144558106004,15.19790047177219,18.148324885647924,15.306194738322898,16.40378838283864,1.7180611392289677,279.4693337159699,282.842712474619,0.2092739360861059,0.09706683796829785,0.988011988011988,0.015903483044618787,0.023843104805005004,0.007631172718875927,0.03196803196803197,32,0.78
212,85.397585,45.8,4.488,1.45,0.72,0,nan,1001,2.4134856852436077,3.436045385906579,2.544472171147839,2.9472022325529883,3.3941910881649258,4.69749227505265,1.035873415523675,15.630837505737295,18.668632266763865,15.34491279895579,16.393736865606648,1.524669010480909,279.8454356006235,282.842712474619,-0.00024340140493773465,0.1261345878468843,0.99000999000999,0.009682267361100054,0.013177398412586415,0.004286795016239255,0.008991008991008992,9,0.78
213,85.025708,45.8,4.488,1.45,0.9,0,nan,1001,2.3647558194578444,3.428113753215339,2.510402262365047,2.9655420627384173,3.350205202549365,4.684288457605369,1.0655977737511928,15.643970852169723,18.691236527335015,15.365515439329052,16.395166751512814,1.4202899622581486,280.14144985972865,282.842712474619,-0.02283576794461233,0.1616071311025464,0.9920079920079921,0.008298713069772432,0.010708904792262788,0.0026857947035105745,0.007992007992007992,8,0.78
214,86.066888,45.8,4.488,1.45,1.08,0,nan,1001,2.550646212361469,3.488293850903393,2.657134131245289,2.535592064018636,3.4839389385670065,4.666073650922004,0.9458310085332376,15.606074857065009,19.784102299552767,15.381546179994459,16.291405423882374,1.3395524909252665,280.5475741237759,282.842712474619,0.26002139186498374,0.07228362663471245,0.9920079920079921,0.0015010788883938566,0.0026380705402887948,0.0006337844965357406,0.005994005994005994,6,0.78
215,72.759695,45.8,4.488,1.45,1.26,0,nan,1001,1.3392465050301652,2.095292198839115,1.410334283230818,1.0321663144534787,1.7067508543101788,2.2206890598910145,0.3381221683707294,15.284115478697295,18.112964064264485,15.391600114449583,16.290659551822362,1.284719102800044,280.68008373028766,282.842712474619,0.24123750748142764,0.14189813030474557,0.993006993006993,0.010131594838492743,0.027200434775226122,0.00900405139668337,0.024975024975024976,25,0.78
216,86.477656,45.8,4.488,1.74,0.54,0,nan,1001,2.5113416364056715,3.4787707304999476,2.6273428850203424,3.0757795770751932,3.450530702709419,4.727238366062595,0.9766931337779672,15.60396237477083,18.69468587928217,15.307885525246137,16.49622082922371,1.6973551686337978,279.8453821456669,282.842712474619,-0.06047962113904953,0.09728710446469259,0.988011988011988,0.01074079131702852,0.01375774455543657,0.004589886352721779,0.008991008991008992,9,0.78
217,85.581638,45.8,4.488,1.74,0.72,0,nan,1001,2.41921884860129,3.4527510536605703,2.551098481528391,3.222672030868278,3.330870371693106,4.716549563332465,1.0521492748117602,15.62185562840179,18.674528195628472,15.348348854377438,16.47013130608776,1.5229292878505365,280.2246763727097,282.842712474619,-0.059174713771034865,0.12579638383843164,0.99000999000999,0.009027108426799022,0.01588543971190416,0.005203925827953848,0.00999000999000999,10,0.78
218,86.162699,45.8,4.488,1.74,0.9,0,nan,1001,2.4677230429637635,3.4672859515756733,2.5805892319738692,2.963509813037147,3.4830662287774725,4.728777760959374,0.9926602191549314,15.672562681514151,18.68210939479807,15.369633751801542,16.471695866921177,1.4197302964233514,280.4840352646635,282.842712474619,-0.06036040022812264,0.1614884235034267,0.9920079920079921,0.01271303308367928,0.017391055129218944,0.0051783722385732875,0.007992007992007992,8,0.78
219,80.883968,45.8,4.488,1.74,1.08,0,nan,1001,1.9591000619448327,3.4914193751971077,2.132903779492567,3.0558844254764375,2.573530825177769,4.7380069162484535,1.1036466472786095,15.507787440442685,18.756695498278905,15.381297442340705,16.472096673929506,1.3385256234201817,280.66811457372677,282.842712474619,-0.08289390789015395,0.07215496906821516,0.9920079920079921,0.013487060862729033,0.027775834895031767,0.010724209718382305,0.008991008991008992,9,0.78
220,84.560751,45.8,4.488,1.74,1.26,0,nan,1001,2.291368318775266,3.4604007983214506,2.449323760238692,3.1066339391972577,3.209095897148874,4.716403595083419,1.109444935633349,15.642636301215434,18.693740187062094,15.392827700689278,16.46891421784527,1.2841165094608367,280.8326318926403,282.842712474619,-0.04321343582716861,0.14175574128753202,0.993006993006993,0.01076582244220153,0.018012640460957505,0.006727091488705261,0.00999000999000999,10,0.77
221,72.53813,45.8,4.488,2.03,0.54,0,nan,1001,1.2445271512159086,1.9263459906372886,1.3203736834860402,1.186956037422951,1.7173982724446657,2.206118223555252,0.3291184919727506,15.206429510663979,18.067865527591994,15.316069864956118,16.47521222131294,1.6627460096543871,280.1145033172254,282.842712474619,-0.10889753336977202,0.10269965492543125,0.99000999000999,0.011162594160870414,0.027707476337922716,0.010683811630434518,0.04195804195804196,42,0.78
222,72.89002,45.8,4.488,2.03,0.72,0,nan,1001,1.283362265574882,2.0397438768466425,1.3641851885765328,1.254729542295182,1.7157243139407201,2.214462411496667,0.330599142477866,15.243475812482204,18.09709478393211,15.352139483410816,16.475488738638873,1.5147256806184544,280.41904079384165,282.842712474619,-0.1093885285434273,0.12448811515071236,0.991008991008991,0.009547103119294744,0.02395459727503196,0.0067156525212385045,0.030969030969030968,31,0.78
223,86.99848,45.8,4.488,2.03,0.9,0,nan,1001,2.577213048274082,3.476792389034046,2.684591872581013,3.2741289404417944,3.431329369372914,4.723412689619568,0.9485034882286616,15.583272923350805,19.829118838777617,15.369565199075621,16.476160506925353,1.4182783772687289,280.64485995670583,282.842712474619,-0.10487301165717286,0.16154195509807004,0.9920079920079921,0.01641206665841403,0.024545075173708786,0.007332626656464728,0.005994005994005994,6,0.77
224,87.027286,45.8,4.488,2.03,1.08,0,nan,1001,2.5588359276770705,3.4822521918620573,2.662780754218263,2.9603827197320807,3.478350036571351,4.724400375446454,0.9423220334976716,15.606692221666695,19.831604436840212,15.383261681226907,16.47623854280903,1.3388538572680175,280.82662084887073,282.842712474619,-0.08646191705611318,0.07236891766982169,0.9920079920079921,0.01946852344475124,0.032964048591020347,0.009064774095835084,0.003996003996003996,4,0.77
225,72.781409,45.8,4.488,2.03,1.26,0,nan,1001,1.261466773257619,1.9957362479678897,1.3379673647874404,1.0219515318591916,1.7164912756070732,2.213171791093233,0.3302117706441083,15.286085529734745,18.091422537241215,15.395702960891727,16.476289294974645,1.2845081611008697,280.9359444562996,282.842712474619,-0.10132445209274964,0.14182861693404822,0.993006993006993,0.019871317974315655,0.03388577621507456,0.011042100535258796,0.03896103896103896,39,0.78
226,71.14438,45.8,5.236,0.87,0.54,0,nan,1001,1.2537185500313865,1.9749665157901335,1.3267962232375488,1.0501012599554005,1.7121286884535478,2.2150646437585513,0.3391205780409938,15.189079416243327,18.085180997937268,15.297783325970817,15.975149364411019,1.7451713615327837,278.80549753760243,282.842712474619,-0.2588200683733505,0.09316244603777514,0.987012987012987,0.014280596905725291,0.03309063555788576,0.009767319423361379,0.03796203796203796,38,0.78
227,75.226333,45.8,5.236,0.87,0.72,0,nan,1001,1.6000806208062157,3.239195927624747,1.795676474790001,2.757542927975193,2.0238636112745203,4.452295393826585,0.8089638060458451,15.258583874077162,19.634297225752167,15.311087957557433,15.962998252806624,1.5190440097765556,275.60372139237165,282.842712474619,5.091294554914767,0.11442368985140351,0.99000999000999,0.0018804757682624649,0.005837804241248611,0.0017553781227622831,0.023976023976023976,24,0.78
228,71.099468,45.8,5.236,0.87,0.9,0,nan,1001,1.2656784736874864,2.0395600274105194,1.3484401845024512,1.0353267414646052,1.7153434473395013,2.214091654630962,0.33500917341969927,15.257457856324526,18.098222904514785,15.36704908413583,15.938754642564076,1.4125007416277071,279.7862710113708,282.842712474619,-0.22366862496417,0.1553218737514247,0.9920079920079921,0.006417105820617309,0.021067299357619168,0.005980919968550598,0.03696303696303696,37,0.79
229,82.173752,45.8,5.236,0.87,1.08,0,nan,1001,2.234270257344011,3.4835212837962626,2.430108061079603,3.282899025287213,2.4020172015451866,4.185402835479754,0.8877792503359512,15.292910522479488,19.521153719749115,15.303099435564505,16.31697262521564,1.335710466469527,271.13493228382015,282.842712474619,11.430497576707378,0.07891244570988941,0.993006993006993,0.0030146435403435993,0.00573706191934492,0.0012297960696461266,0.013986013986013986,14,0.78
230,71.8142,45.8,5.236,0.87,1.26,0,nan,1001,1.283037396093298,1.9153798586972992,1.3466616322123572,1.2697585765625796,1.7201827410076596,2.212473070660342,0.3301674285771097,15.291975210147612,18.065099734759514,15.389430352293322,16.17024993153217,1.274879699543027,279.9271447875039,282.842712474619,-0.24747777292840883,0.1630477608795505,0.994005994005994,0.007889022358387992,0.02063619152937987,0.006201915034034345,0.03196803196803197,32,0.79
231,71.833551,45.8,5.236,1.16,0.54,0,nan,1001,1.2461920158400805,2.0770094439988296,1.3224722096134458,1.1825822070129097,1.7135956295018917,2.2185721001471452,0.3381857802863168,15.193507210829255,18.106781960967655,15.302813882415156,16.301139098431776,1.7398805100969268,279.34639040098523,282.842712474619,0.18399866365058545,0.09301121651417595,0.987012987012987,0.004206554612985327,0.011995339906529297,0.0030729911884296657,0.03896103896103896,39,0.79
232,75.184616,45.8,5.236,1.16,0.72,0,nan,1001,1.4970534846768602,3.1701093870854256,1.6721398943323764,3.1261239645790773,1.950076322553359,4.687223202567069,0.7495659635455632,15.285003566066925,19.709892906817103,15.348098970211593,16.2907531397034,1.5176630105966613,279.9162328181941,282.842712474619,0.24784244500136,0.1150884132228327,0.99000999000999,0.008448374432033499,0.016743278462891413,0.0057424212513400436,0.028971028971028972,29,0.78
233,71.988184,45.8,5.236,1.16,0.9,0,nan,1001,1.247604448067075,1.9012599944501678,1.3187903510278933,1.1781629708639862,1.7116315024299893,2.212512521301593,0.3366945573144677,15.260178766597924,18.053902283902172,15.370219500433516,16.275706502961302,1.4126893172471502,280.2084104190282,282.842712474619,0.18944699694724318,0.1552737796347041,0.9920079920079921,0.01837449040837609,0.030608258663557306,0.009887616701489563,0.03496503496503497,35,0.79
234,72.229547,45.8,5.236,1.16,1.08,0,nan,1001,1.3155357646774266,2.021058081485916,1.381679278166053,1.1062344456968436,1.7061917542938199,2.2153207429262034,0.34318970805869353,15.274596506754623,18.094174865391704,15.384196396126269,16.254536677830565,1.3305419081793037,280.4370539323222,282.842712474619,0.12694805900179237,0.07870542576620755,0.993006993006993,0.005260640450114515,0.01357968969416595,0.0033023699967272336,0.03196803196803197,32,0.78
235,72.023542,45.8,5.236,1.16,1.26,0,nan,1001,1.2623988118855547,2.0071318392095976,1.3288635923897203,1.0455419612144814,1.710194954296512,2.2169111655351696,0.3410948487432258,15.285163279078281,18.083962828993695,15.395893086027602,16.28935783819204,1.2751552175645273,280.6330851730995,282.842712474619,0.13979246494987152,0.1631285812596056,0.994005994005994,0.013319293071953111,0.023166293457332895,0.006497590196730062,0.03596403596403597,36,0.78
236,72.260721,45.8,5.236,1.45,0.54,0,nan,1001,1.261531070048621,2.0093264384702345,1.3379369020948033,1.070056758208569,1.7136355359491617,2.2135758895965165,0.3344707083162592,15.196061303491318,18.08572344570979,15.304676080222267,16.406865735191243,1.7257713224750768,279.45597700360184,282.842712474619,0.21135451938544902,0.09168359510212931,0.988011988011988,0.0035963333501399315,0.009096449038471798,0.0030838168000071704,0.03496503496503497,35,0.79
237,84.426085,45.8,5.236,1.45,0.72,0,nan,1001,2.3218691709738946,3.463547720006725,2.461418952307459,3.1299991542566694,3.216745800923898,4.722990799503131,1.1186557784592774,15.600058696022966,18.744975069065273,15.34695502546935,16.39295951657472,1.51608379414837,279.91752766499263,282.842712474619,-0.05172587190301763,0.11581507746340795,0.99000999000999,0.010396825295810055,0.018022442276953595,0.0062537358759495,0.01098901098901099,11,0.79
